              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp   repl   feas        seed
  del-n5000-k25-s33654   5000   25  1800.0010   159.3514    2.9261   531.6637  0.0000  328.2741   8769   8492  1334434157
  del-n5000-k25-s33654   5000   25  1800.0036   676.4071    2.5032   533.3264  0.0000  329.1183   8729   8432  1629591020
  del-n5000-k25-s33654   5000   25  1800.0012   758.0885    2.3012   675.6310  0.0000  320.2626   8612   8300  2582240502
  del-n5000-k25-s33654   5000   25  1800.0012   289.8415    1.3742   655.4879  0.0000  326.1262   8736   8448   267220825
  del-n5000-k50-s49035   5000   50  1800.0012   770.1895    7.7526   509.2369  0.0000  232.3279   5090   3470   805091792
  del-n5000-k50-s49035   5000   50  1800.0012  1041.9865   12.6971   439.9472  0.0000  236.9106   4976   3330  1129226626
  del-n5000-k50-s49035   5000   50  1800.0012   574.0697    6.6898   675.6939  0.0000  245.4456   5093   3497  1481047840
  del-n5000-k50-s49035   5000   50  1800.0003  1543.4441    7.6938   492.3037  0.0000  240.8601   5051   3387   964157689
  del-n5000-k50-s49035   5000   50  1800.0012  1758.9867    8.4945   553.8281  0.0000  239.9650   5073   3440  1145380161
  del-n5000-k50-s49035   5000   50  1800.0013    57.9239   10.3047   912.9023  0.0000  236.6914   5069   3440    87986400
  del-n5000-k50-s49035   5000   50  1800.0014  1219.3720    7.1474   845.6132  0.0000  235.6678   5077   3434  2921662041
  del-n5000-k50-s49035   5000   50  1800.0014  1322.3791   10.6221   411.4900  0.0000  239.3920   5076   3441  4286959401
  del-n5000-k50-s49035   5000   50  1800.0011  1396.3429    7.4458   636.0006  0.0000  233.3649   5014   3358  3130704672
  del-n5000-k50-s49035   5000   50  1800.0012   685.5829   10.4513   467.9362  0.0000  244.4275   5105   3486  1980918254
  del-n5000-k80-s37325   5000   80  1800.0014   454.3560   15.0851   419.9550  0.0000  259.9563   3124    203  3907815661
  del-n5000-k80-s37325   5000   80  1800.0014   360.1694   15.1429   921.5755  0.0000  249.6442   3082    191  4016696856
  del-n5000-k80-s37325   5000   80  1800.0013  1677.3410   11.0312   421.9862  0.0000  231.9306   3113    179  1883328592
  del-n5000-k80-s37325   5000   80  1800.0003  1197.0687   14.8101   921.5755  0.0000  265.4894   3089    171  2007229117
  del-n5000-k80-s37325   5000   80  1800.0003  1760.7028   12.3559   974.3062  0.0000  226.2353   3108    183     7766160
  del-n5000-k80-s37325   5000   80  1800.0013   533.2250   12.8964   647.6818  0.0000  250.5846   3135    183  2477587431
  del-n5000-k80-s37325   5000   80  1800.0014  1568.4445   13.8984   713.9752  0.0000  267.7750   3088    182  2714773102
  del-n5000-k80-s37325   5000   80  1800.0013  1078.1036   12.5036   501.4650  0.0000  242.4658   3112    191  4158292667
  del-n5000-k80-s37325   5000   80  1800.0011  1569.1149   10.1052   645.3460  0.0000  228.7623   3093    179   562877619
  del-n5000-k80-s37325   5000   80  1800.0439    91.1969   16.3588   650.7745  0.0000  244.4363   3114    197  1585098043
  del-n1000-k10-s20090   1000   10  1800.0010   183.1391    0.3557   676.9934  0.0000  409.6412  43477  41223  1086098406
