              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp   repl   feas          seed
    del-n1000-k5-s2292   1000    5  1800.0007   615.4575    3.2943   895.6494  0.0000  613.5288  26708  26615     578358104
    del-n1000-k5-s2292   1000    5  1800.0008  1790.8003    6.1576   929.9867  0.0000  615.2651  26531  26432     548701820
    del-n1000-k5-s2292   1000    5  1800.0006  1610.5040    3.8999   991.5084  0.0000  614.9066  26675  26593    2200517734
    del-n1000-k5-s2292   1000    5  1800.0007   455.6973    5.5432   962.9928  0.0000  614.9066  26566  26485    3592251371
   del-n1000-k5-s54458   1000    5  1800.0006   436.3101    3.8533   985.9333  0.0000  609.6225  23891  23762     953568069
   del-n1000-k5-s54458   1000    5  1800.0007   981.9826    3.5636   985.0913  0.0000  609.5170  23533  23385     490150123
   del-n1000-k5-s54458   1000    5  1800.0007   202.7165    4.0885   996.4036  0.0000  610.9109  23479  23340     737767234
   del-n1000-k5-s54458   1000    5  1800.0007    40.9473    2.2695  1040.1730  0.0000  610.4609  23575  23435    3179527432
   del-n1000-k5-s54458   1000    5  1800.0006  1772.4976    2.9464  1295.5427  0.0000  609.3607  23716  23583    3511441287
   del-n1000-k5-s54458   1000    5  1800.0006  1667.5247    1.1147  1136.6010  0.0000  609.5170  23667  23522    1655418552
   del-n1000-k5-s54458   1000    5  1800.0005   542.9921    2.3286   855.5277  0.0000  609.5170  23653  23501    1694401145
   del-n1000-k5-s54458   1000    5  1800.0007    15.8195    2.0526  1360.3651  0.0000  609.2914  23538  23431    2040881634
   del-n1000-k5-s54458   1000    5  1800.0009  1301.6503    2.7029   996.2871  0.0000  609.5170  23736  23597    4288778171
   del-n1000-k5-s54458   1000    5  1800.0006   875.8651    3.1212  1234.0516  0.0000  609.6225  23493  23365    1922785211
   del-n1000-k5-s59721   1000    5  1800.0006    41.3965    2.5584  1009.8744  0.0000  610.6518  22467  22453     444900472
   del-n1000-k5-s59721   1000    5  1800.0005    17.2336    3.4017   997.9705  0.0000  610.6518  22521  22509     714139168
   del-n1000-k5-s59721   1000    5  1800.0006    29.8815    3.5281   940.0238  0.0000  610.6518  22407  22398    2230478654
   del-n1000-k5-s59721   1000    5  1800.0006    16.0542    1.8149   907.2522  0.0000  610.6518  22368  22357    3835849663
   del-n1000-k5-s59721   1000    5  1800.0006    24.4354    3.8731  1125.7883  0.0000  610.6518  22699  22690    1260594491
   del-n1000-k5-s59721   1000    5  1800.0006    20.1281    3.7953   948.1464  0.0000  610.6518  22477  22465    1996632521
   del-n1000-k5-s59721   1000    5  1800.0005    10.2967    2.7433   844.5247  0.0000  610.6518  22569  22552    2315407290
   del-n1000-k5-s59721   1000    5  1800.0005    15.2633    3.4588   871.3225  0.0000  610.6518  22503  22492    4152074158
   del-n1000-k5-s59721   1000    5  1800.0007     2.9904    3.6149   810.0696  0.0000  610.6518  22404  22396    2582239220
   del-n1000-k5-s59721   1000    5  1800.0007     8.6576    2.3455   948.1464  0.0000  610.6518  22691  22682    2953883160
del-n10000-k100-s11912  10000  100  1800.0021  1588.5818   55.9694   426.0888  0.0000  151.8463   1566    754    1143979068
del-n10000-k100-s11912  10000  100  1800.0023    25.8404   63.4170   835.6578  0.0000  142.7600   1538    734    3868327057
