instance    n   k     time      ttb  cons_bal  cons_cmp  bal      cmp  repl  feas        seed
DT500-16  500  10     1800  1253.61        NA        NA    0  204.439   440   440  1988145382
DT500-16  500  10  1800.03  806.595        NA        NA    0  203.938   441   441  3051665029
DT500-17  500  10     1800  1729.38        NA        NA    0  206.813   435   434    30853557
DT500-17  500  10     1800  994.422        NA        NA    0  209.692   434   434  1967992824
DT500-17  500  10  1800.01  1448.54        NA        NA    0  208.407   434   434  3932493832
DT500-17  500  10     1800   496.02        NA        NA    0  203.172   435   434  3672267832
DT500-17  500  10     1800   103.53        NA        NA    0  207.328   431   431  3221774167
DT500-17  500  10     1800  1411.36        NA        NA    0  207.472   431   431   244268441
DT500-17  500  10     1800  370.366        NA        NA    0  208.537   432   431  3539191649
DT500-17  500  10     1800  1063.73        NA        NA    0  209.692   432   432  3652635499
DT500-17  500  10     1800  1217.84        NA        NA    0  206.022   434   434  2480456867
DT500-17  500  10     1800  808.654        NA        NA    0  205.874   433   433   686712154
DT500-18  500  10     1800  74.8849        NA        NA    0  204.825   431   431  4118076100
DT500-18  500  10  1800.01  1625.25        NA        NA    0  202.736   431   431  1785186488
DT500-18  500  10  1800.01  116.702        NA        NA    0  204.825   431   431  1059843247
DT500-18  500  10     1800  602.758        NA        NA    0  204.825   432   432   663194582
DT500-18  500  10     1800  1515.21        NA        NA    0  202.895   432   432  1133652467
DT500-18  500  10  1800.01  815.761        NA        NA    0   204.51   432   432  1235762033
DT500-18  500  10  1800.01  1222.38        NA        NA    0  203.507   432   432   363004097
DT500-18  500  10     1800  623.338        NA        NA    0  204.825   432   432   636513452
DT500-18  500  10     1800  269.871        NA        NA    0  205.031   433   433  3104316658
DT500-18  500  10     1800  1162.01        NA        NA    0  204.222   432   432   743080620
DT500-19  500  10     1800  246.234        NA        NA    0  202.199   439   439  3490234124
DT500-19  500  10     1800  1241.32        NA        NA    0   202.45   439   438   481652706
DT500-19  500  10     1800  176.492        NA        NA    0  200.502   439   439  4192451932
DT500-19  500  10  1800.01   543.32        NA        NA    0  202.893   437   437  1133950741
DT500-19  500  10     1800   398.64        NA        NA    0  204.715   438   438  3324917987
DT500-19  500  10     1800   964.74        NA        NA    0  202.668   438   438  1057791396
DT500-19  500  10     1800  402.522        NA        NA    0  205.605   438   438   953231763
DT500-19  500  10  1800.01  32.6567        NA        NA    0  203.399   438   438  1778148324
