instance    n   k       time        ttb  cons_bal  cons_cmp     bal      cmp   repl   feas        seed
 d500-17  500  10  1800.0003   116.6805    0.5084   56.8726  0.0000  40.2283  19540   1662  1171978108
 d500-17  500  10  1800.0003  1775.5445    2.7020   48.9724  0.0000  40.7160  19593   1755  3922979277
 d500-17  500  10  1800.0003  1116.2992    2.6256   90.9431  0.0000  40.7183  19488   1671  3078628941
 d500-17  500  10  1800.0004  1046.9739    1.8886   54.2217  0.0000  40.4507  19614   1742  2067657290
 d500-17  500  10  1800.0003   613.1978    0.8575   73.7143  0.0000  40.1655  19517   1706  3192951404
 d500-17  500  10  1800.0003   627.5766    1.1633   61.3026  0.0000  40.2449  19644   1681   540221923
 d500-17  500  10  1800.0003  1370.2608    1.4341   57.2090  0.0000  40.2283  19613   1750  4234033633
 d500-17  500  10  1800.0003   679.0896    1.1720   69.1898  0.0000  40.7541  19622   1703  3528944844
 d500-17  500  10  1800.0003  1292.9950    2.1779   59.1392  0.0000  40.7541  19510   1655   978577747
 d500-18  500  10  1800.0003   194.2406    1.0287   65.9553  0.0000  41.3138  22385   4214  1119601711
 d500-18  500  10  1800.0004  1383.1341    3.5991   64.0434  0.0000  41.0045  22428   4314   240817587
 d500-18  500  10  1800.0004   889.4316    1.8289   64.0434  0.0000  41.0964  22489   4308   586423810
 d500-18  500  10  1800.0004    18.3935    3.7686   50.4533  0.0000  41.3039  22344   4229   687820314
 d500-18  500  10  1800.0003   622.2463    1.3343   62.1340  0.0000  41.0559  22422   4249  3390619680
 d500-18  500  10  1800.0004   159.3790    3.4541   54.3852  0.0000  41.0092  22465   4310  2183466849
 d500-18  500  10  1800.0004   679.6118    1.4557   55.7176  0.0000  41.0092  22555   4298  1251081807
 d500-18  500  10  1800.0004   106.4192    2.2489   64.7660  0.0000  41.3138  22445   4245   641205591
 d500-18  500  10  1800.0004   661.7891    1.8546   52.3805  0.0000  41.0092  22420   4253  3419606508
 d500-18  500  10  1800.0004  1242.0973    1.8425   62.1340  0.0000  41.0609  22410   4259  1676342505
 d500-19  500  10  1800.0004   502.9078    1.0135   49.7399  0.0000  39.5794  23277   5428  3650673959
 d500-19  500  10  1800.0004   339.9301    1.6077   49.3225  0.0000  39.9246  23307   5485   586631276
 d500-19  500  10  1800.0004  1710.2775    1.2993   48.9774  0.0000  39.6725  23424   5527  1281819528
 d500-19  500  10  1800.0004  1195.8691    2.4512   47.4849  0.0000  39.9246  23290   5460  3345728370
 d500-19  500  10  1800.0004  1594.7732    3.1483   64.2893  0.0000  39.3417  23364   5497  1956440693
 d500-19  500  10  1800.0004   159.5032    3.9654   53.4456  0.0000  39.7192  23265   5506  1096712450
 d500-19  500  10  1800.0004   371.2823    0.9898   48.6005  0.0000  40.0016  23365   5454  1116596802
 d500-19  500  10  1800.0003  1055.7206    1.2292   65.1047  0.0000  39.6725  23438   5479  2836817218
 d500-19  500  10  1800.0004  1035.0402    1.0887   48.9774  0.0000  39.3417  23476   5506  4011296873
 d500-19  500  10  1800.0004    53.2012    3.7764   50.5566  0.0000  39.6725  23256   5433  1424790276
 d500-20  500  10  1800.0004   154.4994    3.0945   59.0351  0.0000  39.3834  23535   7132  1305750470
 d500-20  500  10  1800.0018    20.2797    0.8953   47.2615  0.0000  39.3834  23615   7177    33291107
 d500-20  500  10  1800.0005   263.8252    1.1332   46.3042  0.0000  39.3834  23620   7187  1740472929
 d500-20  500  10  1800.0005   195.1249    4.0516   51.4635  0.0000  39.3834  23526   7063  4253744516
 d500-20  500  10  1800.0004   133.4502    0.3827   53.6891  0.0000  39.3834  23669   7251  4059511123
 d500-20  500  10  1800.0005   478.2188    0.7000   51.9431  0.0000  39.3834  23508   7172    96762046
 d500-20  500  10  1800.0004    37.2968    1.7826   51.4532  0.0000  39.3834  23473   7205  4101761831
 d500-20  500  10  1800.0004   195.9540    1.1948   49.4690  0.0000  39.3834  23549   7255  3978914240
 d500-20  500  10  1800.0005    93.7695    2.0844   46.8214  0.0000  39.3834  23550   7158  3720158226
 d500-20  500  10  1800.0004   264.5192    0.3073   51.9431  0.0000  39.3834  23537   7165  3567808675
