              instance      n    k       time        ttb  cons_bal   cons_cmp     bal       cmp    repl    feas        seed
del-n10000-k100-s41105  10000  100  1800.0014  1271.4480   15.6296   569.4277  0.0009  413.5550    5041       0  1146800483
del-n10000-k100-s41105  10000  100  1800.0645   817.3689   10.8649   256.3897  0.0006  534.2778    5026       0  1654298061
del-n10000-k100-s41105  10000  100  1800.1148   422.0798   25.3448   360.7547  0.0002  278.4636    5027       0  1921855181
del-n10000-k100-s62397  10000  100  1800.0013   562.7849    9.6916   318.6553  0.0000  207.7528    4961       1  4193728942
del-n10000-k100-s62397  10000  100  1800.0014   979.5066   13.3924   378.9774  0.0007  337.5919    4961       0  2092432293
del-n10000-k100-s62397  10000  100  1800.0015  1024.8823   13.8943   245.8958  0.0000  183.5493    4980       1  3702583286
del-n10000-k100-s62397  10000  100  1800.0015   562.9694   13.3256   440.4600  0.0001  331.9170    4912       0   541491953
del-n10000-k100-s62397  10000  100  1800.0013  1751.1862   15.2438   227.9775  0.0000  167.9204    4959       0  2314463286
del-n10000-k100-s62397  10000  100  1800.1139  1677.0491   15.7332   301.3078  0.0000  350.4592    4950       1  1853795930
del-n10000-k100-s62397  10000  100  1800.0799   253.6099   13.5802   562.0400  0.0000  511.7631    4925       1  1980582562
del-n10000-k100-s62397  10000  100  1800.1177  1016.2391   12.5334   271.4421  0.0002  223.5323    4941       0  1628354887
del-n10000-k100-s62397  10000  100  1800.0015   578.8178    9.7160   576.2488  0.0005  488.0606    4949       0  2133289470
del-n10000-k100-s62397  10000  100  1800.0015  1022.5724   17.6915   476.5740  0.0000  216.1785    4921       2  2079286153
 del-n10000-k160-s1986  10000  160  1800.1056  1786.2926   27.7837   243.5653  0.0779  725.5844    4553       0  3247401163
 del-n10000-k160-s1986  10000  160  1800.0016   389.3799   35.5249   479.3589  0.0818  441.2397    4571       0  2269153811
 del-n10000-k160-s1986  10000  160  1800.0018   153.0236   20.1774   258.1294  0.0667  438.7595    4535       0  2787709214
 del-n10000-k160-s1986  10000  160  1800.0790   518.2979   20.1032   382.8689  0.0856  336.2232    4550       0  2557438210
 del-n10000-k160-s1986  10000  160  1800.0018   295.5150   25.5591   315.0306  0.0621  586.0249    4536       0  1079551219
 del-n10000-k160-s1986  10000  160  1800.0773   398.7820   18.7185   263.6525  0.0645  980.0718    4534       0  2391757065
 del-n10000-k160-s1986  10000  160  1800.0689   792.0267   20.5184   479.3589  0.0563  351.5190    4535       0  3885938756
 del-n10000-k160-s1986  10000  160  1800.0018  1607.4307   36.3307   463.4292  0.0761  396.8464    4536       0  1651783588
 del-n10000-k160-s1986  10000  160  1800.0018   627.6426   23.6436   393.6314  0.0579  363.2540    4520       0  2102905739
 del-n10000-k160-s1986  10000  160  1800.0019  1753.5887   28.3853   240.5440  0.0734  989.6298    4525       0  3852436470
 del-n10000-k160-s7151  10000  160  1800.0160   986.3048   27.0091   303.1824  0.0638  570.0253    4377       0  2901039466
 del-n10000-k160-s7151  10000  160  1800.0017    71.8496   24.3223   265.8610  0.0436  706.1178    4374       0  1561563243
 del-n10000-k160-s7151  10000  160  1800.0007  1798.2913   25.8054   251.1070  0.0870  551.2909    4386       0  1233395514
 del-n10000-k160-s7151  10000  160  1800.0019  1416.2012   29.3591   251.1875  0.0505  568.5323    4395       0  3255725308
 del-n10000-k160-s7151  10000  160  1800.0017    39.7575   22.9210   518.9118  0.0685  423.7660    4381       0  2498875719
 del-n10000-k160-s7151  10000  160  1800.0017   280.6235   26.6815   339.0693  0.0820  270.5033    4388       0  1121261170
 del-n10000-k160-s7151  10000  160  1800.0019  1502.9225   22.7761   266.6294  0.0575  299.4663    4368       0  1343791274
 del-n10000-k160-s7151  10000  160  1800.0018   205.1595   27.8571   363.3247  0.0835  352.7324    4380       0   895547423
 del-n10000-k160-s7151  10000  160  1800.0027   234.0795   24.6889   294.5703  0.0413  155.9606    4378       0  2553979856
 del-n10000-k160-s7151  10000  160  1800.0017  1790.7761   27.3398   308.4770  0.0660  215.9905    4382       0   559213361
 del-n10000-k160-s7725  10000  160  1800.0495   239.1803   22.8124   351.3555  0.0335  386.4712    4870       0   873148356
 del-n10000-k160-s7725  10000  160  1800.0239  1005.1410   19.7952   407.9812  0.0549  339.5696    4854       0  4106229157
 del-n10000-k160-s7725  10000  160  1800.0017   223.4618   23.9863   405.0360  0.0319  192.0909    4844       0   503949281
 del-n10000-k160-s7725  10000  160  1800.0792  1762.0349   30.0030   696.6649  0.0327  642.6430    4856       0  4163751058
 del-n10000-k160-s7725  10000  160  1800.0018   999.1771   19.5516   611.8980  0.0395  572.0524    4844       0  1041648196
 del-n10000-k160-s7725  10000  160  1800.0627  1695.0344   29.3579   333.7173  0.0229  419.6960    4870       0  3735987735
 del-n10000-k160-s7725  10000  160  1800.0018  1658.5024   29.7622   557.7946  0.0307  761.0551    4862       0  2187693889
 del-n10000-k160-s7725  10000  160  1800.0776  1195.3361   25.5926   393.8459  0.0545  396.2297    4864       0  3513782557
 del-n10000-k160-s7725  10000  160  1800.0018   452.6440   33.8461   316.3968  0.0412  191.1260    4873       0  2132983452
 del-n10000-k160-s7725  10000  160  1800.0479  1127.4617   16.7130   330.5102  0.0478  330.5102    4919       0  4126752383
 del-n10000-k50-s13697  10000   50  1800.0011    39.4815    8.8170   302.3121  0.0000  224.8487    4797     358   833159478
 del-n10000-k50-s13697  10000   50  1800.0012  1296.3818    3.0742   331.7069  0.0000  206.2699    4826     362   326596699
 del-n10000-k50-s13697  10000   50  1800.0014   588.2786    6.6124   413.8699  0.0000  226.3786    4787     329  3240696870
 del-n10000-k50-s13697  10000   50  1800.0011  1651.9422    3.7149   349.6297  0.0000  233.4279    4828     379  2449579734
 del-n10000-k50-s13697  10000   50  1800.0593   572.4864    7.2915   523.1577  0.0000  223.4619    4796     370  1255228977
 del-n10000-k50-s13697  10000   50  1800.0012   397.4418    7.8542   321.2170  0.0000  213.9834    4778     347   689899045
 del-n10000-k50-s13697  10000   50  1800.0760   861.1092    6.5538   459.1896  0.0000  232.8280    4833     377  2817811398
 del-n10000-k50-s13697  10000   50  1800.0011   494.3925    3.8547   363.7950  0.0000  214.2087    4814     369  2721911127
 del-n10000-k50-s13697  10000   50  1800.1093   429.6875    3.2047   338.8100  0.0000  213.0822    4789     377  3161666255
 del-n10000-k50-s13697  10000   50  1800.0434   820.2802   11.3455   373.6426  0.0000  231.4192    4810     376  3723487392
 del-n10000-k50-s16765  10000   50  1800.0013  1607.3314    4.9243   366.8906  0.0000  221.6656    4766     567   439072720
 del-n10000-k50-s16765  10000   50  1800.0375  1091.5517    7.3356   376.7550  0.0000  221.4175    4773     552  2136852867
 del-n10000-k50-s16765  10000   50  1800.0012   102.3233    3.3375   300.7616  0.0000  219.2371    4790     583  2628430281
 del-n10000-k50-s16765  10000   50  1800.0109   172.6473    2.4880   374.5808  0.0000  211.5534    4789     578  3172511861
 del-n10000-k50-s16765  10000   50  1800.0012  1351.2678    4.5093   335.1386  0.0000  213.3896    4778     602   911376865
 del-n10000-k50-s16765  10000   50  1800.0011   982.4858    6.0515   317.8059  0.0000  223.4162    4808     583  2538765132
 del-n10000-k50-s16765  10000   50  1800.0010   597.3420    6.0774   333.3692  0.0000  209.8459    4780     554  1357489824
 del-n10000-k50-s16765  10000   50  1800.0011  1431.5462    7.7945   334.0210  0.0000  219.0287    4804     551  3450823050
 del-n10000-k50-s16765  10000   50  1800.0012   115.0261    4.9142   335.9597  0.0000  216.3451    4778     561  2937159243
 del-n10000-k50-s16765  10000   50  1800.0012   351.4731    6.2205   426.4789  0.0000  221.4164    4786     579    15363171
  del-n10000-k50-s2196  10000   50  1800.0012   103.9474    5.5029   508.3181  0.0000  207.8183    5110     705  2036468231
  del-n10000-k50-s2196  10000   50  1800.0011  1588.6223    7.9768   296.0996  0.0000  211.3468    5087     701   104866421
  del-n10000-k50-s2196  10000   50  1800.0011   912.8059    6.9676   373.2130  0.0000  219.9427    5105     716   922393141
  del-n10000-k50-s2196  10000   50  1800.0013   841.1611    4.5332   332.5415  0.0000  222.4990    5128     692   660961033
  del-n10000-k50-s2196  10000   50  1800.0016   837.4668    5.4400   349.2970  0.0000  220.1668    5139     718  2472352437
  del-n10000-k50-s2196  10000   50  1800.0012  1019.4478    3.7388   317.0780  0.0000  207.5054    5113     680  3701171846
  del-n10000-k50-s2196  10000   50  1800.0012   569.2522    1.8557   309.5924  0.0000  215.1859    5113     704  3613121848
  del-n10000-k50-s2196  10000   50  1800.0010  1121.6328    2.2538   384.4882  0.0000  210.6126    5118     711  1385191531
  del-n10000-k50-s2196  10000   50  1800.0010  1295.4308    5.3418   371.1878  0.0000  220.4844    5098     675  1859863266
  del-n10000-k50-s2196  10000   50  1800.0144   492.9413    9.5707   430.6480  0.0000  217.4119    5119     704  2217154836
  del-n2500-k12-s21271   2500   12  1800.0007   641.1793    2.2646   566.4411  0.0000  383.2525   33313   30886   714255496
  del-n2500-k12-s21271   2500   12  1800.0093   850.9156    0.1919   728.4109  0.0000  385.3361   33180   30700  3467324644
  del-n2500-k12-s21271   2500   12  1800.0164   231.9901    0.5127   577.5435  0.0000  388.9639   33292   30900  3079169211
  del-n2500-k12-s21271   2500   12  1800.0229    34.6212    0.1333   563.2671  0.0000  385.2009   33394   30961   799411747
  del-n2500-k12-s21271   2500   12  1800.0007   463.7925    0.5482   669.7013  0.0000  388.6165   33400   30985  4291166557
  del-n2500-k12-s21271   2500   12  1800.0008   102.3598    0.4422   486.2987  0.0000  386.9551   33216   30817  1886878740
  del-n2500-k12-s21271   2500   12  1800.0007  1338.0564    0.4752   612.1434  0.0000  384.8738   33210   30827  2234095491
  del-n2500-k12-s21271   2500   12  1800.0126  1296.0046    0.4917   683.9474  0.0000  382.9677   33295   30802   185311370
  del-n2500-k12-s21271   2500   12  1800.0174  1632.4370    0.3925   605.2867  0.0000  381.5293   33339   30928  2881139680
  del-n2500-k12-s21271   2500   12  1800.0223   294.1670    0.9662   503.9141  0.0000  386.4080   33253   30791   965898741
  del-n2500-k12-s48959   2500   12  1800.0172  1486.5987    0.0000   703.5448  0.0000  386.9095   33061   30573  3732844998
  del-n2500-k12-s48959   2500   12  1800.0218  1340.8594    0.0000   487.7686  0.0000  386.2752   33247   30870  1194740801
  del-n2500-k12-s48959   2500   12  1800.0009  1644.2019    0.1672   720.7409  0.0000  393.1275   33163   30664  2375217544
  del-n2500-k12-s48959   2500   12  1800.0007  1322.2855    0.0122   488.4417  0.0000  387.2075   33138   30710  2467263574
  del-n2500-k12-s48959   2500   12  1800.0007   822.0426    0.1398   616.4756  0.0000  387.5339   33149   30726  1612306832
  del-n2500-k12-s48959   2500   12  1800.0006   544.8644    0.0796   499.7607  0.0000  387.2075   33231   30784  1753010059
  del-n2500-k12-s48959   2500   12  1800.0009  1036.7782    0.4202   473.0998  0.0000  388.6267   33329   30905   422206182
  del-n2500-k12-s48959   2500   12  1800.0007   480.5903    0.2170   601.6832  0.0000  393.7522   33274   30844  1323220212
  del-n2500-k12-s48959   2500   12  1800.0195   596.8279    0.2845   746.6800  0.0000  388.2337   33130   30732   301400408
  del-n2500-k12-s48959   2500   12  1800.0190  1465.3728    0.0414   571.1790  0.0000  387.2075   32983   30600  3791037133
  del-n2500-k12-s57389   2500   12  1800.0009   780.1009    0.1845   713.9577  0.0000  388.9207   32613   29252   815308435
  del-n2500-k12-s57389   2500   12  1800.0020  1272.6719    0.2074   477.9243  0.0000  389.1573   32695   29301  3365739027
  del-n2500-k12-s57389   2500   12  1800.0006  1327.7473    0.2387   606.4368  0.0000  388.5423   32532   29170  4030737185
  del-n2500-k12-s57389   2500   12  1800.0007   879.0409    0.6304   575.4206  0.0000  389.1573   32600   29183  2022759742
  del-n2500-k12-s57389   2500   12  1800.0007  1661.2354    0.1488   610.9195  0.0000  378.0635   32528   29179  1874286692
  del-n2500-k12-s57389   2500   12  1800.0031  1527.7754    2.2848   618.5760  0.0000  389.6842   32609   29243   338847269
  del-n2500-k12-s57389   2500   12  1800.0007  1296.1121    0.2481   489.9359  0.0000  383.6719   32591   29140  1528473765
  del-n2500-k12-s57389   2500   12  1800.0007   642.4720    1.0223   561.4285  0.0000  390.7729   32657   29228   166552752
  del-n2500-k12-s57389   2500   12  1800.0007   832.9944    0.0499   615.4498  0.0000  388.6350   32754   29418  3908032892
  del-n2500-k12-s57389   2500   12  1800.0006   550.5947    0.7105   600.0966  0.0000  388.1542   32680   29213  1262395456
  del-n2500-k25-s25485   2500   25  1800.0009  1584.6406    2.1386   531.0688  0.0000  267.0852   34307   10553  3888682223
  del-n2500-k25-s25485   2500   25  1800.0010   992.9290    0.7707   488.8423  0.0000  264.4920   34355   10351  3477983634
  del-n2500-k25-s25485   2500   25  1800.0178   419.0323    1.1461   435.2793  0.0000  273.1129   34317   10285  2526174796
  del-n2500-k25-s25485   2500   25  1800.0006  1049.8474    1.4289   579.2502  0.0000  267.0860   34323   10376  2286000366
  del-n2500-k25-s25485   2500   25  1800.0008   471.9639    1.3798   554.4909  0.0000  270.7527   34287   10207  3741597172
  del-n2500-k25-s25485   2500   25  1800.0055   869.3544    0.8302   428.2784  0.0000  273.5735   34273   10409  4113807431
  del-n2500-k25-s25485   2500   25  1800.0048  1592.5218    2.0842   604.0434  0.0000  269.3871   34240   10335   519910891
  del-n2500-k25-s25485   2500   25  1800.0011   307.5261    3.7384   404.0850  0.0000  272.1047   34436   10675  2205506166
  del-n2500-k25-s25485   2500   25  1800.0114  1445.2608    4.5814   524.6440  0.0000  271.7881   34396   10485  2616553183
  del-n2500-k25-s25485   2500   25  1800.0009  1731.0627    2.2147   412.2973  0.0000  274.1586   34277   10225  4173234091
  del-n2500-k25-s36465   2500   25  1800.0008   100.6919    2.5768   471.8134  0.0000  272.4735   34800    7917  4002328331
  del-n2500-k25-s36465   2500   25  1800.0009   866.7931    2.0466   372.2741  0.0000  275.0102   34784    8020  3279407506
  del-n2500-k25-s36465   2500   25  1800.0009   908.0157    3.3588   471.9475  0.0000  279.4050   34674    8012  1278278131
  del-n2500-k25-s36465   2500   25  1800.0009   960.2801    2.2339   461.0782  0.0000  268.1833   34711    8075  2525249608
  del-n2500-k25-s36465   2500   25  1800.0009   803.6445    1.4791   646.2668  0.0000  277.1229   34685    7851  2381817628
  del-n2500-k25-s36465   2500   25  1800.0009   606.6620    1.9467   400.7124  0.0000  266.2856   34807    7986  1584745730
  del-n2500-k25-s36465   2500   25  1800.0008    81.4322    3.0855   471.6996  0.0000  275.8778   34646    7962  3498927948
  del-n2500-k25-s36465   2500   25  1800.0009  1388.3958    2.4557   469.5020  0.0000  279.6296   34805    8070  1858055605
  del-n2500-k25-s36465   2500   25  1800.0009   404.0868    2.5467   642.3531  0.0000  280.3306   34661    7953  3995232142
  del-n2500-k25-s36465   2500   25  1800.0010   570.8906    3.0406   582.1471  0.0000  275.0158   34735    7997  3345963066
  del-n2500-k25-s42468   2500   25  1800.0010   741.2984    1.0790   396.9655  0.0000  277.1497   33185    9868  1329154543
  del-n2500-k25-s42468   2500   25  1800.0009   239.8412    2.1979   453.4318  0.0000  269.3535   33178    9771  4112478339
  del-n2500-k25-s42468   2500   25  1800.0070   232.7138    4.8862   398.4114  0.0000  271.4300   33115    9818   342560593
  del-n2500-k25-s42468   2500   25  1800.0012  1710.9898    2.7664   481.3277  0.0000  266.8195   32846    9827  3521359108
  del-n2500-k25-s42468   2500   25  1800.0010   362.4477    2.0050   334.5072  0.0000  275.1836   33209    9935  1234984875
  del-n2500-k25-s42468   2500   25  1800.0008  1032.7664    2.6508   429.7607  0.0000  275.0789   33261    9979  2715423093
  del-n2500-k25-s42468   2500   25  1800.0009  1787.1540    2.5381   487.8674  0.0000  273.5248   33220    9807   376328629
  del-n2500-k25-s42468   2500   25  1800.0050   735.4795    3.7361   456.7395  0.0000  273.9239   33298   10047  4114127791
  del-n2500-k25-s42468   2500   25  1800.0009  1405.1443    2.3580   417.3593  0.0000  272.6015   33318   10110  1643356915
  del-n2500-k25-s42468   2500   25  1800.0072   621.2079    2.8167   364.6269  0.0000  278.1343   33275    9904  1384600589
  del-n2500-k40-s25162   2500   40  1800.0168   878.7264   10.3539   422.5052  0.0000  994.4597   33151       1  1967725513
  del-n2500-k40-s25162   2500   40  1800.0011   111.2380    8.7972   585.4687  0.0000  722.4044   33136       1  3272713975
  del-n2500-k40-s25162   2500   40  1800.0008   221.5462    4.5820   337.5542  0.0000  966.3302   33123       1  4246167185
  del-n2500-k40-s25162   2500   40  1800.0008  1046.7141    7.1627   437.0929  0.0000  810.7273   33035       1   476969908
  del-n2500-k40-s25162   2500   40  1800.0009  1355.3966   11.5439  1094.2874  0.0000  956.4508   33035       1  1368472125
  del-n2500-k40-s25162   2500   40  1800.0008  1727.6288    9.1878   706.1935  0.0011  666.9716   33028       0  3987603966
  del-n2500-k40-s25162   2500   40  1800.0009   263.5549    5.1710   508.2052  0.0000  762.5431   33071       2  4120161045
  del-n2500-k40-s25162   2500   40  1800.0008  1512.1235    9.5292   694.3626  0.0000  569.0211   33098       1  2554781062
  del-n2500-k40-s25162   2500   40  1800.0008   659.3062    8.8060   611.6052  0.0005  719.9674   33115       0  3037690588
  del-n2500-k40-s25162   2500   40  1800.0007   809.2724    7.8110   516.4343  0.0000  456.9810   33046       3  2498581239
  del-n2500-k40-s37470   2500   40  1800.0008   311.0264    8.1129   375.8963  0.0000  276.0825   33098      60  4247834030
  del-n2500-k40-s37470   2500   40  1800.0009   108.1701   10.6893   404.5240  0.0000  258.4966   33143      63  1372016376
  del-n2500-k40-s37470   2500   40  1800.0126   391.6993    6.8419   343.8654  0.0000  254.7495   33092      68  1148201011
  del-n2500-k40-s37470   2500   40  1800.0066  1210.7843   10.1938   475.6338  0.0000  263.2047   33162      69  1376120197
  del-n2500-k40-s37470   2500   40  1800.0008   155.1418    8.0698   391.9530  0.0000  249.9381   33163      62  3358463902
  del-n2500-k40-s37470   2500   40  1800.0007   803.3269    8.0526   672.2165  0.0000  264.0106   33057      63  1028058134
  del-n2500-k40-s37470   2500   40  1800.0090  1715.2416    6.4283   400.1281  0.0000  250.7003   33138      66  1224090519
  del-n2500-k40-s37470   2500   40  1800.0008  1556.2477    6.0462   369.6775  0.0000  261.2854   33213      53  1725355615
  del-n2500-k40-s37470   2500   40  1800.0008    91.4634    8.5269   440.4798  0.0000  267.9322   33068      77  1240888475
  del-n2500-k40-s37470   2500   40  1800.0007  1138.0633    3.1392   333.1344  0.0000  261.7550   33151      68  4118435298
  del-n2500-k40-s43853   2500   40  1800.0012  1356.4476    3.1128   502.1822  0.0000  235.2390   34756     657  3627949036
  del-n2500-k40-s43853   2500   40  1800.0009  1216.3879    6.0671   407.2818  0.0000  228.8864   34796     601  3535484353
  del-n2500-k40-s43853   2500   40  1800.0008  1003.3963    3.8345   506.4906  0.0000  229.9642   34820     639   725487128
  del-n2500-k40-s43853   2500   40  1800.0008  1010.0766    5.9828   372.4660  0.0000  228.5559   34797     657  1826971229
  del-n2500-k40-s43853   2500   40  1800.0008  1758.8618    5.7108   470.5980  0.0000  232.3478   34824     665  1851930432
  del-n2500-k40-s43853   2500   40  1800.0008   652.4050    4.4504   406.5037  0.0000  228.1056   34767     680  3650632088
  del-n2500-k40-s43853   2500   40  1800.0137   553.7452    6.4062   375.7362  0.0000  236.9268   34756     666   997674792
  del-n2500-k40-s43853   2500   40  1800.0043  1102.9032    4.6156   499.9016  0.0000  232.2304   34773     659   389579343
  del-n2500-k40-s43853   2500   40  1800.0008   897.1692    4.2903   461.3459  0.0000  236.2389   34740     669  2362126945
  del-n2500-k40-s43853   2500   40  1800.0008  1778.9297    5.5884   343.0088  0.0000  229.3391   34822     630  2649087668
  del-n5000-k25-s17706   5000   25  1800.0101  1725.6147    4.3683   510.6625  0.0000  280.5386   12957    6179  3953137246
  del-n5000-k25-s17706   5000   25  1800.0432  1358.4701    0.4677   398.1849  0.0000  284.6606   12901    6167  1316349314
  del-n5000-k25-s17706   5000   25  1800.0009   404.5491    1.3267   370.6262  0.0000  276.9663   13012    6173  1774908544
  del-n5000-k25-s17706   5000   25  1800.0011  1049.1818    1.4938   416.8699  0.0000  280.5387   13006    6209  2985324573
  del-n5000-k25-s17706   5000   25  1800.0009   128.9212    2.2572   412.3720  0.0000  288.0602   12924    6048  3279590116
  del-n5000-k25-s17706   5000   25  1800.0007  1600.2409    1.6108   419.0142  0.0000  277.7210   13014    6186  2321646628
  del-n5000-k25-s17706   5000   25  1800.0007   218.3714    2.0643   436.3316  0.0000  280.3153   12915    6126  2218694376
  del-n5000-k25-s17706   5000   25  1800.0009  1542.1169    1.7283   602.1610  0.0000  284.9967   13047    6287  4051912606
  del-n5000-k25-s17706   5000   25  1800.0386    67.3435    2.0485   395.9827  0.0000  284.9594   12984    6141  3008057099
  del-n5000-k25-s17706   5000   25  1800.0140  1153.3054    0.4128   445.1057  0.0000  271.8575   12929    6123  2742788631
  del-n5000-k25-s39997   5000   25  1800.0008   893.1319    2.2093   481.1711  0.0000  278.5768   13113    7131  2576770281
  del-n5000-k25-s39997   5000   25  1800.0009   644.3052    1.7129   443.6443  0.0000  275.0156   13135    7131  2476229352
  del-n5000-k25-s39997   5000   25  1800.0053  1257.9603    2.2305   424.1795  0.0000  276.4695   13072    7289  1906239909
  del-n5000-k25-s39997   5000   25  1800.0008    38.0480    0.3555   405.2013  0.0000  276.6121   13211    7328  3709757841
  del-n5000-k25-s39997   5000   25  1800.0222   323.7012    2.3859   471.8291  0.0000  275.3765   13196    7273  3962620739
  del-n5000-k25-s39997   5000   25  1800.0178  1666.2156    1.5810   834.4614  0.0000  273.5630   13168    7205   188463432
  del-n5000-k25-s39997   5000   25  1800.0007  1221.8160    1.5701   390.2322  0.0000  274.7570   13142    7255  3689532154
  del-n5000-k25-s39997   5000   25  1800.0479    34.0985    0.3187   475.3761  0.0000  272.2335   13157    7275  4156640215
  del-n5000-k25-s39997   5000   25  1800.0008   309.3362    2.0866   374.6123  0.0000  271.3189   13172    7295  2050480656
  del-n5000-k25-s39997   5000   25  1800.0008   277.7250    1.0442   456.5752  0.0000  271.0792   13110    7353   714177263
  del-n5000-k25-s52517   5000   25  1800.0150   617.7946    2.0525   412.3108  0.0000  274.6944   13193    6530   608283408
  del-n5000-k25-s52517   5000   25  1800.0009  1654.0853    2.1239   502.8107  0.0000  278.2793   13156    6626   135221921
  del-n5000-k25-s52517   5000   25  1800.0156   873.0813    1.4912   468.7331  0.0000  271.6602   13087    6480  3879783329
  del-n5000-k25-s52517   5000   25  1800.0192   298.0279    2.8723   324.3506  0.0000  276.8769   13087    6423  2749646018
  del-n5000-k25-s52517   5000   25  1800.0417  1151.9006    0.7336   411.4788  0.0000  268.8803   13163    6572  3699633858
  del-n5000-k25-s52517   5000   25  1800.0011   810.7494    3.0598   402.2314  0.0000  273.2235   13116    6560  3622515190
  del-n5000-k25-s52517   5000   25  1800.0009   421.2680    3.8856   384.8830  0.0000  274.0583   13134    6488  3345632412
  del-n5000-k25-s52517   5000   25  1800.0007    18.1499    1.5640   417.7977  0.0000  278.9662   13166    6540  3247201727
  del-n5000-k25-s52517   5000   25  1800.0354   503.3569    3.5880   478.7430  0.0000  274.7355   13239    6607  3473832457
  del-n5000-k25-s52517   5000   25  1800.0127   944.8031    2.8191   402.9875  0.0000  270.0988   13076    6496  2091904191
  del-n5000-k50-s13975   5000   50  1800.0008  1717.8289    5.1114   366.1734  0.0000  202.7348   14042     544  4060069827
  del-n5000-k50-s13975   5000   50  1800.0008  1637.1781    8.9331   456.7711  0.0000  216.0623   14119     483  3904533077
  del-n5000-k50-s13975   5000   50  1800.0008  1252.5757   10.4394   366.5553  0.0000  215.8654   14146     467  2708042073
  del-n5000-k50-s13975   5000   50  1800.0321  1036.7213   11.4098   317.4985  0.0000  216.0217   14123     494  4234030549
  del-n5000-k50-s13975   5000   50  1800.0335  1499.2785    4.8629   373.1579  0.0000  211.1383   14105     477  1617875489
  del-n5000-k50-s13975   5000   50  1800.0220  1123.4199    6.2439   346.4692  0.0000  230.1006   14121     468   817978258
  del-n5000-k50-s13975   5000   50  1800.0008  1716.4921    5.7513   335.5964  0.0000  229.1652   14109     502  3311397066
  del-n5000-k50-s13975   5000   50  1800.0009  1432.6457    6.9227   383.9768  0.0000  201.6328   14103     487  3325853549
  del-n5000-k50-s13975   5000   50  1800.0009   992.0833    6.6374  1050.2149  0.0000  214.6166   14099     442  2149779792
  del-n5000-k50-s13975   5000   50  1800.0020   990.0821    6.4396   368.5406  0.0000  213.5904   14159     485  1866121290
  del-n5000-k50-s23709   5000   50  1800.0008  1192.0391    9.7226   501.8113  0.0000  208.1673   13207     392  2269448541
  del-n5000-k50-s23709   5000   50  1800.0008   121.2625    3.9165   381.4900  0.0000  213.2223   13242     411  4058226358
  del-n5000-k50-s23709   5000   50  1800.0008  1445.6167    8.8651   357.5295  0.0000  213.0447   13214     371   466347615
  del-n5000-k50-s23709   5000   50  1800.0396   420.2704    5.8931   329.2152  0.0000  210.0246   13192     392  1781112735
  del-n5000-k50-s23709   5000   50  1800.0367   907.3867    4.0554   345.2515  0.0000  216.0098   13210     434  3745748225
  del-n5000-k50-s23709   5000   50  1800.0009   952.2274    5.8033   375.3470  0.0000  203.5432   13283     429  3941205255
  del-n5000-k50-s23709   5000   50  1800.0009   373.5652    6.3301   315.9722  0.0000  210.0667   13189     367  3668028689
  del-n5000-k50-s23709   5000   50  1800.0018  1115.8144    9.0817   404.4405  0.0000  219.5144   13169     392  3587975811
  del-n5000-k50-s23709   5000   50  1800.0008  1471.1434    5.8804   327.3424  0.0000  215.3298   13246     413   974668762
  del-n5000-k50-s23709   5000   50  1800.0236  1526.0456    6.5982   263.6488  0.0000  208.7843   13187     434   588103220
   del-n5000-k50-s5359   5000   50  1800.0008  1585.7661    4.0706   397.2340  0.0000  220.0295   13809     308  4069162688
   del-n5000-k50-s5359   5000   50  1800.0009  1548.0870    4.7493   415.7665  0.0000  234.7675   13805     292   521665640
   del-n5000-k50-s5359   5000   50  1800.0008  1141.5033    9.9478   445.0763  0.0000  234.4797   13828     265  3805487924
   del-n5000-k50-s5359   5000   50  1800.0041   624.3813    8.4442   461.9489  0.0000  222.5845   13867     289  1952860085
   del-n5000-k50-s5359   5000   50  1800.0009   428.2348    2.9243   314.9492  0.0000  213.6360   13877     337  1679030691
   del-n5000-k50-s5359   5000   50  1800.0042  1409.9104    7.2382   540.7739  0.0000  242.6394   13832     308  3494990332
   del-n5000-k50-s5359   5000   50  1800.0320   293.0265    4.8915   343.2267  0.0000  232.8812   13851     283  1946555046
   del-n5000-k50-s5359   5000   50  1800.0009  1577.9803    5.3020   410.7460  0.0000  205.3115   13822     277  3524369491
   del-n5000-k50-s5359   5000   50  1800.0009   177.6947   10.2409   458.7285  0.0000  205.3940   13792     324   265831708
   del-n5000-k50-s5359   5000   50  1800.0217   862.9152    6.3232   482.4430  0.0000  207.5862   13837     315  1305482447
  del-n5000-k80-s23438   5000   80  1800.0299  1239.5900   21.1180   481.6164  0.0011  259.3814   12878       0    86526631
  del-n5000-k80-s23438   5000   80  1800.0321   882.1240   21.7699   366.8347  0.0020  588.8819   12846       0   176747512
  del-n5000-k80-s23438   5000   80  1800.0313    21.1078   17.3062   661.8861  0.0021  322.0417   12846       0  3270310479
  del-n5000-k80-s23438   5000   80  1800.0440   401.6195   12.9376   444.4665  0.0000  289.2420   12850       1  1812697689
  del-n5000-k80-s23438   5000   80  1800.0097  1656.4637   17.6809   503.1828  0.0010  325.2258   12798       0  3891689123
  del-n5000-k80-s23438   5000   80  1800.0009   692.2230   16.2766   393.6862  0.0013  474.5486   12844       0  1239588375
  del-n5000-k80-s23438   5000   80  1800.0400   474.5130   16.1965   587.1741  0.0015  632.4480   12865       0   977920858
