              instance      n    k     time      ttb  cons_bal  cons_cmp          bal      cmp  repl  feas        seed
  del-n2500-k12-s57389   2500   12  1800.01  1410.41        NA        NA            0  422.799    28    28  2313944544
  del-n2500-k12-s57389   2500   12  1800.04  515.498        NA        NA            0  434.011    28    28   747261656
  del-n2500-k12-s57389   2500   12  1800.01  1212.44        NA        NA            0  436.728    28    28  2387746279
  del-n2500-k12-s57389   2500   12  1800.01  1150.13        NA        NA            0  438.703    28    28  4202555753
  del-n2500-k12-s57389   2500   12  1800.03  956.895        NA        NA            0  432.305    28    28  1666699247
  del-n2500-k12-s57389   2500   12  1800.02   1792.4        NA        NA            0  439.539    28    28  1677571494
  del-n2500-k12-s57389   2500   12  1800.07  1086.48        NA        NA            0  440.859    28    28  3331502029
  del-n2500-k12-s57389   2500   12  1800.05  257.651        NA        NA            0  442.189    28    28   676086142
  del-n2500-k12-s57389   2500   12  1800.02  1086.93        NA        NA            0  442.028    28    28  3544514306
  del-n2500-k12-s57389   2500   12  1800.03  571.055        NA        NA            0  442.535    28    28  2809649236
  del-n2500-k25-s15827   2500   25  1800.09  1305.41        NA        NA            0   347.22    23    23   536541836
  del-n2500-k25-s15827   2500   25  1800.07  456.244        NA        NA            0   342.76    23    23   972977154
  del-n2500-k25-s15827   2500   25  1800.08  76.9261        NA        NA            0  352.831    23    23  2377381744
  del-n2500-k25-s15827   2500   25  1800.07     1536        NA        NA            0  342.194    23    23  2730055005
  del-n2500-k25-s15827   2500   25  1800.05  1377.11        NA        NA            0  343.325    23    23  1041470747
  del-n2500-k25-s15827   2500   25  1800.08  1072.33        NA        NA            0  338.517    23    23   911513063
  del-n2500-k25-s15827   2500   25  1800.09  1800.09        NA        NA            0  330.786    23    23  2025837497
  del-n2500-k25-s15827   2500   25  1800.11  1800.11        NA        NA            0  340.273    23    23  3726870364
  del-n2500-k25-s15827   2500   25  1800.01  1452.89        NA        NA            0  342.408    23    23  2020783213
  del-n2500-k25-s15827   2500   25  1800.14  918.096        NA        NA            0  359.026    23    23  1707581127
  del-n2500-k25-s25485   2500   25  1800.02  1800.02        NA        NA            0  346.853    23    23   731113205
  del-n2500-k25-s25485   2500   25  1800.06  756.714        NA        NA            0  350.059    23    23  1739435964
  del-n2500-k25-s25485   2500   25  1800.09  1432.22        NA        NA            0  331.981    23    23  3995824137
  del-n2500-k25-s25485   2500   25  1800.04  983.807        NA        NA            0  329.993    23    23  3192976867
  del-n2500-k25-s25485   2500   25  1800.09  1594.35        NA        NA            0   322.43    23    23  1496846634
  del-n2500-k25-s25485   2500   25  1800.02  1512.61        NA        NA            0  338.091    23    23  4161776882
  del-n2500-k25-s25485   2500   25  1800.03  1134.58        NA        NA            0  332.421    23    23  1513885643
  del-n2500-k25-s25485   2500   25  1800.05  151.715        NA        NA            0  337.913    23    23  3954792802
  del-n2500-k25-s25485   2500   25  1800.05  1439.83        NA        NA            0  335.195    23    23  2532729735
  del-n2500-k25-s25485   2500   25  1800.04  1056.35        NA        NA            0  319.655    23    23   919109559
  del-n2500-k25-s36465   2500   25  1800.01  1086.87        NA        NA            0  337.378    23    23  4266141765
  del-n2500-k25-s36465   2500   25  1800.01  1629.11        NA        NA            0  347.135    23    23  3960808806
  del-n2500-k25-s36465   2500   25  1800.04  544.881        NA        NA            0  323.625    23    23   154570221
  del-n2500-k25-s36465   2500   25  1800.01  1394.55        NA        NA            0  332.039    23    23  3767123810
  del-n2500-k25-s36465   2500   25  1800.06  466.233        NA        NA            0  345.292    23    23  1805016406
  del-n2500-k25-s36465   2500   25  1800.01  849.903        NA        NA            0  343.386    23    23  1087242406
  del-n2500-k25-s36465   2500   25  1800.03  309.585        NA        NA            0  343.095    23    23  2763005344
  del-n2500-k25-s36465   2500   25  1800.05  1631.19        NA        NA            0  326.964    23    23  1349522454
  del-n2500-k25-s36465   2500   25  1800.01  309.114        NA        NA            0  340.637    23    23  1502259859
