instance    n   k     time      ttb  cons_bal  cons_cmp  bal      cmp  repl  feas        seed
 d500-11  500  10  1800.01  480.254        NA        NA    0  42.1794   384   384   523496994
 d500-11  500  10     1800  1384.48        NA        NA    0  42.5726   384   384  1918263817
 d500-11  500  10     1800  779.186        NA        NA    0  41.8647   383   382  3928445678
 d500-11  500  10     1800   1508.5        NA        NA    0  43.2417   384   383  3712307072
 d500-12  500  10     1800  1102.53        NA        NA    0  42.5168   369   368  3317989845
 d500-12  500  10     1800  1476.94        NA        NA    0  42.4852   369   368  2469300817
 d500-12  500  10     1800  1011.77        NA        NA    0   42.836   370   369  1058594668
 d500-12  500  10     1800  1038.61        NA        NA    0  43.1242   369   369  1336892144
 d500-12  500  10     1800  1784.86        NA        NA    0  42.8294   369   369  3726395961
 d500-12  500  10     1800  549.402        NA        NA    0  42.4327   369   369  3425696137
 d500-12  500  10  1800.01  209.929        NA        NA    0  43.2813   368   368  3426707853
 d500-12  500  10     1800   48.793        NA        NA    0  42.4832   367   367  2932113717
 d500-12  500  10  1800.01  194.877        NA        NA    0  42.5646   368   368  2947078594
 d500-12  500  10     1800   1105.7        NA        NA    0   42.779   369   369  3554188179
 d500-13  500  10     1800   793.82        NA        NA    0  40.7922   396   396  4047747971
 d500-13  500  10     1800  671.598        NA        NA    0   40.758   396   396  3660632411
 d500-13  500  10     1800  118.816        NA        NA    0  41.0536   396   396  2233171874
 d500-13  500  10     1800  888.694        NA        NA    0  41.0536   396   396  3933443997
 d500-13  500  10  1800.01  476.519        NA        NA    0  41.0536   395   395  4093778362
 d500-13  500  10     1800  991.987        NA        NA    0  41.0536   396   396  2252297510
 d500-13  500  10     1800  1342.83        NA        NA    0  41.6224   396   396  3322040967
 d500-13  500  10     1800  1496.35        NA        NA    0  41.0536   396   396  1580653428
 d500-13  500  10  1800.01  717.448        NA        NA    0  41.3114   396   396  2863984672
 d500-13  500  10  1800.01  1548.94        NA        NA    0   40.987   396   395  3140197821
 d500-14  500  10     1800  881.652        NA        NA    0  43.9205   367   367  3306940119
 d500-14  500  10     1800  234.981        NA        NA    0  43.8393   367   367  4183762388
 d500-14  500  10     1800  190.834        NA        NA    0  44.3994   367   367  2304360044
 d500-14  500  10     1800  1721.98        NA        NA    0  43.3706   368   367  2901884537
 d500-14  500  10   1800.1  1736.37        NA        NA    0  44.4242   368   367  3912550543
 d500-14  500  10     1800  1113.06        NA        NA    0  43.7977   367   366  1773091122
 d500-14  500  10  1800.01  1494.42        NA        NA    0  44.4396   368   368   578098819
