              instance      n    k       time        ttb  cons_bal   cons_cmp  bal       cmp   repl   feas        seed
  del-n2500-k40-s43853   2500   40  1800.0002  1487.0767    4.4906   350.8342    0   209.461   7525   2810  2492257416
  del-n2500-k40-s43853   2500   40  1800.0006   295.7682    5.9456   359.4486    0  211.5156   7494   2738   532038396
  del-n2500-k40-s43853   2500   40  1800.0006    82.9392    5.7596   361.1122    0  211.3297   7422   2712  1249974727
  del-n2500-k40-s43853   2500   40  1800.0006   204.2216    8.4414   388.8549    0  211.1722   7581   2840  2688176770
  del-n2500-k40-s43853   2500   40  1800.0006  1229.2352    4.9046   572.1558    0  204.8912   7480   2714  1669427350
  del-n2500-k40-s43853   2500   40  1800.0058  1035.2802    8.3897   350.3571    0  214.0867   7517   2775  2299459565
  del-n2500-k40-s43853   2500   40  1800.0002  1311.6208   11.9538   327.5748    0  211.0024   7415   2775  1370159167
  del-n2500-k40-s43853   2500   40  1800.0003    569.644   15.4457   624.3061    0  211.2986   7397   2679  4253675869
  del-n5000-k25-s17706   5000   25  1800.0259  1644.8666    0.5432   642.4672    0  259.1074   6994   6488  2943813573
  del-n5000-k25-s17706   5000   25  1800.0006    27.0925    5.0122   499.9201    0  264.2168   6919   6426  2941680376
  del-n5000-k25-s17706   5000   25  1800.0008   558.2729    0.9044   605.8748    0  261.6049   7095   6618  1192599342
  del-n5000-k25-s17706   5000   25  1800.0006  1019.1358    1.9662   429.1872    0  260.4122   6961   6493  1104486987
  del-n5000-k25-s17706   5000   25  1800.0043   959.5696     0.624   422.1907    0  258.6416   7059   6588  4062131516
  del-n5000-k25-s17706   5000   25  1800.0007  1271.8122    2.0653   528.6565    0  256.8434   6912   6419   847542963
  del-n5000-k25-s17706   5000   25  1800.0006    33.9149    2.9421   382.4292    0  258.7724   6919   6385   960360584
  del-n5000-k25-s17706   5000   25  1800.0009  1029.7895    0.8925   578.8571    0  264.8155   6899   6405  2475075355
  del-n5000-k25-s17706   5000   25  1800.0006   880.8235    3.8923   491.2552    0  257.2259   6953   6482  4154887892
  del-n5000-k25-s17706   5000   25  1800.0006  1056.3725    4.3707   499.3656    0  255.9489   6861   6344   335581019
  del-n5000-k25-s33654   5000   25  1800.0007  1312.0903    1.3322     377.74    0  266.5193   8529   8363  4014955973
  del-n5000-k25-s33654   5000   25  1800.0007  1713.9668    1.9038   452.7029    0  262.6118   8497   8343   394946162
  del-n5000-k25-s33654   5000   25  1800.0007  1499.2943    2.2793   450.9936    0  262.8411   8609   8474  2792247342
  del-n5000-k25-s33654   5000   25  1800.0409   284.0264     1.662    432.455    0  264.2038   8579   8385   608868111
  del-n5000-k25-s33654   5000   25  1800.0007   454.9062    1.8905   418.9348    0  265.3435   8597   8437  3814179968
  del-n5000-k25-s33654   5000   25   1800.001  1276.7087     2.398   575.0214    0  258.0864   8573   8422   127061627
  del-n5000-k25-s33654   5000   25  1800.0355  1471.3143     1.079   481.0075    0   263.372   8656   8491   170079177
  del-n5000-k25-s33654   5000   25  1800.0007   748.7349    0.9419     523.03    0  261.7458   8493   8332  3313188276
  del-n5000-k25-s33654   5000   25  1800.0005  1169.8682    3.0525   414.6444    0  263.1275   8578   8419  4253702839
  del-n5000-k25-s33654   5000   25  1800.0455   748.0486    2.5553   458.8676    0  265.6596   8604   8447  2497385059
  del-n5000-k25-s39997   5000   25  1800.0006  1253.8815    1.1007    404.105    0  258.1714   8172   8037  2761277711
  del-n5000-k25-s39997   5000   25  1800.0006  1044.4057    1.2062   480.8542    0  256.0653   8095   7959  2371901761
  del-n5000-k25-s39997   5000   25  1800.0008  1628.9561    1.4189   399.8461    0  258.6921   8123   7990  2680224350
  del-n5000-k25-s39997   5000   25  1800.0006   327.7439    1.2601   423.3668    0  259.8635   8188   8060  2464240166
  del-n5000-k25-s39997   5000   25  1800.0006  1715.8173    4.4469   580.3507    0  256.3438   8094   7957  1479471131
  del-n5000-k25-s39997   5000   25  1800.0375  1753.0717    2.1115   422.8124    0  258.6361   8221   8078   994116236
  del-n5000-k25-s39997   5000   25  1800.0406   1569.259    4.2054   499.8273    0  252.2405   8012   7878   807647208
  del-n5000-k25-s39997   5000   25  1800.0006   915.1196    1.3887   759.7906    0  256.4516   8211   8088  2554689596
  del-n5000-k25-s39997   5000   25  1800.0007  1010.5164    2.4647   529.7969    0  256.3087   8145   8006    57358341
  del-n5000-k25-s39997   5000   25  1800.0008   401.2149    0.5757   371.1727    0  258.0355   8104   7968  1977080658
  del-n5000-k25-s52517   5000   25  1800.0054    936.186    0.5595   448.8164    0  260.4735   7435   7298  2148136001
  del-n5000-k25-s52517   5000   25   1800.001    179.361    1.0838   471.1936    0  257.9127   7357   7211  2424619002
  del-n5000-k25-s52517   5000   25  1800.0423    79.9981    0.7606   479.4475    0  257.1098   7427   7288  3296380231
  del-n5000-k25-s52517   5000   25  1800.0007   771.6608    4.9926   437.8578    0  256.8196   7535   7384  3713309355
  del-n5000-k25-s52517   5000   25  1800.0211  1457.5525    3.3211    555.887    0  256.5551   7435   7285  1811769886
  del-n5000-k25-s52517   5000   25  1800.0003   124.6568    3.7115   482.2132    0  258.4183   7377   7248  3588654728
  del-n5000-k25-s52517   5000   25  1800.0009   448.8355    3.8594   409.1183    0  255.9363   7322   7182  2244583507
  del-n5000-k25-s52517   5000   25  1800.0008   1182.087    3.4024   545.1767    0  254.5798   7367   7222  3540921175
  del-n5000-k25-s52517   5000   25  1800.0008  1246.2761     4.633   473.0699    0  257.6457   7439   7310  1626818914
  del-n5000-k25-s52517   5000   25  1800.0007  1324.0939    1.1858   448.1676    0  257.6457   7350   7200   167900978
  del-n5000-k50-s13975   5000   50  1800.0003   850.8619    7.9187   347.8534    0  190.9285   5733   3322  3530975229
  del-n5000-k50-s13975   5000   50  1800.0408  1431.8949    8.3318   569.9235    0   189.238   5643   3257  3397512937
  del-n5000-k50-s13975   5000   50  1800.0007   793.5721    9.3358   401.5341    0  192.0276   5742   3292   289254247
  del-n5000-k50-s13975   5000   50  1800.0007   551.1114    7.6924   489.6743    0  189.6302   5682   3295  1038791634
  del-n5000-k50-s13975   5000   50  1800.0003   940.6163    7.6745   876.3971    0  188.5931   5789   3377  3990457107
  del-n5000-k50-s13975   5000   50  1800.0009   714.9286    4.2606   443.5362    0  193.0872   5715   3333  3636245869
  del-n5000-k50-s13975   5000   50  1800.0007   672.5621    7.2253   284.9296    0  190.3038   5635   3208   177304122
  del-n5000-k50-s13975   5000   50  1800.0002  1266.2987    9.2885     376.91    0  184.9398   5663   3309  2265874263
  del-n5000-k50-s13975   5000   50  1800.0422   555.0395   10.0196     587.55    0  190.4512   5735   3344   285173734
  del-n5000-k50-s13975   5000   50  1800.0009  1665.3632    6.3417   486.0418    0  185.9073   5738   3319  2196392171
  del-n5000-k50-s23709   5000   50  1800.0008  1468.6423    4.4834   344.0302    0  191.1077   4899   3126   878336652
  del-n5000-k50-s23709   5000   50  1800.0009   770.9561    9.5654    502.937    0  188.0906   4961   3154   734921509
  del-n5000-k50-s23709   5000   50  1800.0002    49.4365   10.5736    553.617    0  189.2636   4918   3162  3016052831
  del-n5000-k50-s23709   5000   50  1800.0002    831.776    8.9416   389.3721    0  190.8227   4945   3171   556232954
  del-n5000-k50-s23709   5000   50  1800.0007   493.0692    5.7687   318.7048    0  187.6438   4901   3176  3510567863
  del-n5000-k50-s23709   5000   50  1800.0007   690.6514    7.7321   341.1451    0  187.1793   4932   3131  2067657138
  del-n5000-k50-s23709   5000   50  1800.0002    88.9405   10.6451   347.4049    0  190.9308   4882   3094  2603292372
  del-n5000-k50-s23709   5000   50  1800.0019  1419.4756    9.3111   374.4334    0  188.3657   4885   3102  1598580074
  del-n5000-k50-s23709   5000   50  1800.0008   622.9912     4.175   309.5333    0  187.2626   4908   3117  2002261219
  del-n5000-k50-s23709   5000   50  1800.0008  1226.7041    6.2775   326.9711    0  187.8123   4875   3101  4282318758
  del-n5000-k50-s49035   5000   50  1800.0007   452.5473   10.6197    430.287    0  187.2971   4961   3140  2289220469
  del-n5000-k50-s49035   5000   50  1800.0007  1134.6296    7.0253   360.2773    0  186.3617   4924   3121  1738033531
  del-n5000-k50-s49035   5000   50  1800.0003  1354.6377    7.4593   347.1286    0  185.6159   4871   3028  3156366213
  del-n5000-k50-s49035   5000   50  1800.0002   245.0595   11.6418   318.2093    0  185.3663   4975   3185  1666938047
  del-n5000-k50-s49035   5000   50  1800.0008   564.0405    6.7315   418.4598    0  186.5135   4976   3171  2586003685
  del-n5000-k50-s49035   5000   50  1800.0008   139.9218    6.6972   302.1471    0  187.6889   4992   3144  2456374122
  del-n5000-k50-s49035   5000   50  1800.0009   582.2326    7.9447   383.9356    0  190.5296   4974   3171  1970559539
  del-n5000-k50-s49035   5000   50  1800.0008   373.4601    6.9665   338.0601    0  188.6225   4886   3089   112857853
  del-n5000-k50-s49035   5000   50  1800.0009   308.6045    7.0983   316.9882    0  186.1285   4976   3155  3186431357
  del-n5000-k50-s49035   5000   50  1800.0002   119.1904    5.9478   398.4218    0  187.6147   4948   3065   325170549
   del-n5000-k50-s5359   5000   50  1800.0003   898.3005   11.2062   280.4519    0  192.9837   5224   2507  2888029058
   del-n5000-k50-s5359   5000   50  1800.0009  1278.6136    7.3099   286.3025    0  190.2253   5289   2531  2140446777
   del-n5000-k50-s5359   5000   50  1800.0008  1368.8177      16.4   337.3346    0  195.9812   5188   2437  4075531467
   del-n5000-k50-s5359   5000   50  1800.0008    166.279    4.9493   326.6209    0  191.3259   5251   2520  1887387432
   del-n5000-k50-s5359   5000   50  1800.0008   1116.238    8.5782   311.4595    0   187.891   5263   2495   436794779
   del-n5000-k50-s5359   5000   50  1800.0008     1095.8   10.8605    326.456    0  195.7777   5219   2490  3847153759
   del-n5000-k50-s5359   5000   50  1800.0315  1520.6498     5.589   413.3965    0  185.2661   5229   2483    13963749
   del-n5000-k50-s5359   5000   50  1800.0008  1026.0882    8.9289   344.7449    0  191.7436   5262   2485  2292071896
   del-n5000-k50-s5359   5000   50  1800.0016   401.8461    6.0428   395.8002    0  191.8565   5180   2453  2169635385
   del-n5000-k50-s5359   5000   50  1800.0008   751.6077   13.0802   461.4443    0  192.1398   5237   2485  3390731271
  del-n5000-k80-s23438   5000   80   1800.001   388.1963    9.5202   346.8423    0  181.5098   3538    163  1421089725
  del-n5000-k80-s23438   5000   80  1800.0017  1265.3626   15.3053    303.285    0  169.3778   3633    208  3946927841
  del-n5000-k80-s23438   5000   80   1800.001  1708.5622   13.7219   445.0579    0   180.409   3594    172   693384414
  del-n5000-k80-s23438   5000   80  1800.0009   688.1484   20.9464   487.6013    0  170.2082   3584    144  2757860408
  del-n5000-k80-s23438   5000   80  1800.0009  1735.9647    18.122    367.395    0  186.6605   3632    181  2869483742
  del-n5000-k80-s23438   5000   80  1800.0009  1720.5257   19.6156   286.6476    0  171.3638   3599    166   692143544
  del-n5000-k80-s23438   5000   80  1800.0053   408.1329   20.2474   264.0072    0  170.1337   3620    189  1555487809
  del-n5000-k80-s23438   5000   80   1800.001  1770.9898   17.4286    327.908    0   183.555   3611    205  3051505754
  del-n5000-k80-s23438   5000   80  1800.0008   793.2476   15.7234    329.357    0  181.6466   3563    180   968986496
  del-n5000-k80-s23438   5000   80  1800.0008   369.4402   19.8683   342.2071    0  171.4286   3560    203  3739303229
  del-n5000-k80-s24612   5000   80  1800.0008   220.6638   18.9685    266.982    0  173.3251   3820    166  2336676258
  del-n5000-k80-s24612   5000   80   1800.001   834.4884   10.8262   270.8122    0  168.9368   3795    136   330109393
  del-n5000-k80-s24612   5000   80   1800.001   869.0477   20.8888   275.9357    0  171.8002   3821    169  2749113924
  del-n5000-k80-s24612   5000   80  1800.0009   1314.221   11.7373   304.6625    0  165.6204   3788    161  4187271983
  del-n5000-k80-s24612   5000   80   1800.001  1465.4418   21.6155   281.4198    0  181.6172   3787    161  3413167944
  del-n5000-k80-s24612   5000   80  1800.0002  1493.1291   18.5824   391.6198    0  171.7732   3794    167  1783136195
  del-n5000-k80-s24612   5000   80  1800.0002   521.0075   16.3391   308.2829    0  174.0746   3830    175   454896025
  del-n5000-k80-s24612   5000   80  1800.0009   1176.338   15.4142   320.0348    0  175.4468   3777    154  1634034323
  del-n5000-k80-s24612   5000   80  1800.0009   719.1815    17.612   331.3038    0  181.8222   3836    179  3166644456
  del-n5000-k80-s24612   5000   80  1800.0009   700.7079   14.6857   362.5489    0  176.3777   3782    171   845017884
  del-n5000-k80-s37325   5000   80  1800.0106  1551.7798   13.1966   301.4549    0  159.5775   3745    118  3269699089
  del-n5000-k80-s37325   5000   80  1800.0001  1049.1038   14.7237    311.901    0  176.1772   3711    110  1091190859
  del-n5000-k80-s37325   5000   80  1800.0002    67.7103   13.9463   273.8475    0  176.1278   3719    100  2125344816
  del-n5000-k80-s37325   5000   80  1800.0009  1277.5354   15.1696   295.0186    0  181.3689   3721    110  3662416648
  del-n5000-k80-s37325   5000   80   1800.001  1679.9577   19.4535   266.0992    0  188.6821   3750    116  3674064830
  del-n5000-k80-s37325   5000   80  1800.0009  1421.3101   15.2796   302.5954    0  177.8674   3740    122  3675521194
  del-n5000-k80-s37325   5000   80   1800.001  1450.2366   14.3894   282.9675    0  177.8866   3714    100  3604707658
  del-n5000-k80-s37325   5000   80  1800.0002  1154.1303   14.7527   267.5126    0  177.4188   3750     95   578228952
  del-n5000-k80-s37325   5000   80  1800.0009    622.252    8.3788   238.2228    0  176.0088   3761    112  1158647019
  del-n5000-k80-s37325   5000   80  1800.0123   440.6659   16.8672   432.3478    0  183.5643   3725    109    64317312
  del-n5000-k80-s55111   5000   80  1800.0278  1474.2474   15.0753   274.7944    0  171.4477   3648    296   989734873
  del-n5000-k80-s55111   5000   80  1800.0009   553.7582   14.2885   310.0807    0  175.1523   3625    241  1928138289
  del-n5000-k80-s55111   5000   80  1800.0009   571.2578   15.0259   344.3178    0   171.304   3703    306  2838678730
  del-n5000-k80-s55111   5000   80  1800.0011   865.4711   17.7945   276.8957    0  167.3074   3657    265  1796131888
  del-n5000-k80-s55111   5000   80  1800.0008  1119.5076   17.2657   279.5951    0  169.7757   3679    268  1350522915
  del-n5000-k80-s55111   5000   80   1800.001   770.5222   18.7357   376.0468    0  169.4827   3654    305  3071717793
  del-n5000-k80-s55111   5000   80   1800.001   300.0679    18.729   369.1414    0  170.1352   3638    280  2372357026
  del-n5000-k80-s55111   5000   80   1800.001  1313.7404    23.296   303.2134    0  168.8303   3659    273  2119563905
  del-n5000-k80-s55111   5000   80  1800.0002  1207.3434   14.2822   265.7507    0  163.5416   3702    313  1115404144
  del-n5000-k80-s55111   5000   80  1800.0009   264.0426    20.604   282.1405    0  162.2892   3622    268  1474711742
 del-n10000-k50-s13697  10000   50   1800.017     82.954    7.4455   570.2002    0  190.4927   3040   2555  3049380930
 del-n10000-k50-s13697  10000   50  1800.0013   578.1715   11.4252   435.3983    0  196.8767   3003   2530   779827289
 del-n10000-k50-s13697  10000   50  1800.0013   553.4658    5.6818   450.5467    0  192.2564   3043   2592   937191505
 del-n10000-k50-s13697  10000   50  1800.0163   428.4019    8.9585   342.7889    0  190.4571   3085   2636  3086054431
 del-n10000-k50-s13697  10000   50  1800.0572   968.9252     4.805   417.0759    0  194.7366   3080   2642  2105490608
 del-n10000-k50-s13697  10000   50  1800.0013    57.5388    4.3695   387.9339    0  190.6602   3060   2582  3357653029
 del-n10000-k50-s13697  10000   50  1800.0012   1064.842    3.7457    391.672    0   190.004   3057   2535  2737663901
 del-n10000-k50-s13697  10000   50  1800.0012  1314.4065    7.3977   343.8691    0  191.7201   3037   2554  3079315011
 del-n10000-k50-s13697  10000   50  1800.0351  1569.5598    12.768   413.5629    0  193.2008   3069   2572  3958798400
 del-n10000-k50-s13697  10000   50   1800.001  1283.0218    3.7174    311.822    0  194.3721   3064   2609   937930140
 del-n10000-k50-s16765  10000   50  1800.0015   102.5136    8.2569   323.9717    0  191.5279   3299   3113   291157748
 del-n10000-k50-s16765  10000   50  1800.0131   223.3684   10.2233   334.1335    0  191.0386   3314   3109   317103300
 del-n10000-k50-s16765  10000   50  1800.0011   673.9352    6.3592   373.1687    0  197.8631   3371   3182  3186299656
 del-n10000-k50-s16765  10000   50  1800.0002  1481.3764    8.5825   534.2012    0  193.6845   3352   3170   887359171
 del-n10000-k50-s16765  10000   50  1800.0014   562.9785    8.3674   439.3277    0  193.6728   3343   3129  2667584272
 del-n10000-k50-s16765  10000   50  1800.0013   289.7478    9.4674   317.7023    0  196.7421   3293   3088  3177637535
 del-n10000-k50-s16765  10000   50  1800.1052  1100.9824    4.9761   368.7251    0  192.0331   3270   3067  1515663181
 del-n10000-k50-s16765  10000   50  1800.0762  1769.2087    5.4444   348.2625    0  196.4543   3384   3199  4130669865
 del-n10000-k50-s16765  10000   50  1800.0012     84.597    6.3414   372.1076    0  195.7787   3290   3098  1777413759
 del-n10000-k50-s16765  10000   50  1800.0012   736.2748    7.5498   308.6511    0  191.4555   3313   3112   341348124
  del-n10000-k50-s2196  10000   50  1800.0011   523.0194    9.0392   366.0285    0  190.0535   3873   3732   935070368
  del-n10000-k50-s2196  10000   50  1800.0009  1740.7666    4.5509   443.0818    0  186.2161   3811   3681   295438696
  del-n10000-k50-s2196  10000   50  1800.0011  1106.9602    2.9307    324.369    0  191.3253   3798   3650  2650406601
  del-n10000-k50-s2196  10000   50   1800.001  1716.8761    8.1827    312.653    0  191.6767   3843   3691  3640826113
  del-n10000-k50-s2196  10000   50  1800.0011  1243.0843    5.2287    435.712    0  192.3088   3817   3670   516454363
  del-n10000-k50-s2196  10000   50   1800.001   943.8639    3.4549   400.2833    0  190.4827   3776   3660  1647641856
  del-n10000-k50-s2196  10000   50  1800.0771  1423.1254    2.7505   354.6984    0  190.0535   3816   3689  3988558711
  del-n10000-k50-s2196  10000   50   1800.001   483.1085    7.4339   377.7708    0  191.1449   3809   3671  2742452460
  del-n10000-k50-s2196  10000   50  1800.0015  1270.7536   10.0376   398.4617    0  184.2192   3813   3697   313319364
  del-n10000-k50-s2196  10000   50  1800.0341  1546.9359    9.1404   328.6028    0  187.3262   3767   3624  1163120675
  del-n10000-k50-s4699  10000   50  1800.0011  1241.6295    1.8451   388.4583    0   192.998   3445   3136   799447590
  del-n10000-k50-s4699  10000   50  1800.0011  1300.3123    9.0581   462.0716    0  186.4843   3406   3092  4184207689
  del-n10000-k50-s4699  10000   50  1800.0015    86.9226    3.4771   417.0741    0  190.0859   3430   3107  3795402607
  del-n10000-k50-s4699  10000   50  1800.0014   617.3397     6.401   290.2052    0  193.2904   3430   3128   791953641
  del-n10000-k50-s4699  10000   50  1800.0498  1112.0588    7.7923   413.1587    0  188.6854   3392   3076  3359212106
  del-n10000-k50-s4699  10000   50  1800.0411  1196.0388   10.1057   388.2913    0  193.0007   3449   3132  2663925543
  del-n10000-k50-s4699  10000   50  1800.0012   660.3928   13.5304   406.6365    0    188.04   3523   3233  1915085880
  del-n10000-k50-s4699  10000   50  1800.0012   276.3794    4.9907   398.0308    0   188.407   3432   3104  3072242417
  del-n10000-k50-s4699  10000   50  1800.0073   350.2858    6.2499   466.5017    0  191.3863   3408   3096  3449175687
  del-n10000-k50-s4699  10000   50  1800.0072   886.2372    3.3477   358.6703    0  195.6684   3420   3090  1269308258
del-n10000-k100-s11912  10000  100  1800.0013   985.1456   20.4347   243.2625    0  144.4924   2302    828   303107518
del-n10000-k100-s11912  10000  100  1800.0018  1027.7356   22.5796   326.8396    0  138.2705   2257    799  1542166298
del-n10000-k100-s11912  10000  100  1800.0015   501.8904   18.4447    227.171    0  142.2114   2259    840   438239154
del-n10000-k100-s11912  10000  100  1800.0014   705.4711   17.5234   276.9456    0  139.6482   2172    784  1064751827
del-n10000-k100-s11912  10000  100  1800.0013   546.8236   14.8604   219.3212    0  143.5607   2265    854  2714036758
del-n10000-k100-s11912  10000  100  1800.0016  1764.1347   14.0724   379.7955    0  138.3849   2175    794  1736077343
del-n10000-k100-s11912  10000  100  1800.0015   635.3179   17.5773   289.5803    0  147.9644   2231    795  3902729172
del-n10000-k100-s11912  10000  100  1800.1145   683.0963   15.6108   337.5498    0  144.1517   2240    809   355944363
del-n10000-k100-s11912  10000  100  1800.0015    46.6726   12.6715   239.2833    0  140.5389   2197    773  3393596109
del-n10000-k100-s11912  10000  100  1800.0015  1626.9767   14.4753   274.1792    0  143.5243   2177    723  3130545969
del-n10000-k100-s41105  10000  100  1800.0015  1491.5092   16.6653   245.6778    0  151.6747   2274    661  3203654248
del-n10000-k100-s41105  10000  100  1800.0018   192.8318   18.9248   492.9424    0  152.9218   2251    607  3930945967
del-n10000-k100-s41105  10000  100  1800.0017    291.085   20.6586   276.3197    0  154.0924   2269    646  1310227821
del-n10000-k100-s41105  10000  100  1800.0023    23.2435   19.0819   324.4314    0  152.3681   2262    638  4112196844
del-n10000-k100-s41105  10000  100  1800.0016   285.0441   19.5861   333.1115    0  141.4144   2297    630   614972826
del-n10000-k100-s41105  10000  100  1800.0016  1171.3247    9.6137   236.7258    0  148.9564   2246    604   134246294
del-n10000-k100-s41105  10000  100  1800.0015   1207.131   20.4773   254.6969    0  147.6086   2266    641   434928922
del-n10000-k100-s41105  10000  100  1800.0014    34.6562   13.8528   356.0468    0  149.4696   2269    645  1748693955
del-n10000-k100-s41105  10000  100  1800.0019  1796.2983   25.9347   269.8127    0    149.47   2257    639   705115435
del-n10000-k100-s41105  10000  100   1800.016   714.6154   20.0713   268.6637    0  144.2058   2306    674  2639795832
del-n10000-k100-s46796  10000  100  1800.0128   860.9826    20.063   366.9448    0   141.057   2227    687  3800819193
del-n10000-k100-s46796  10000  100  1800.0015    831.124   16.7348   373.7233    0  160.3798   2218    684   602236514
del-n10000-k100-s46796  10000  100  1800.0853   354.1441   18.0777   271.6483    0  167.2986   2202    695  3087851334
del-n10000-k100-s46796  10000  100  1800.0003   323.2506   16.3489   246.7257    0  155.3178   2233    732  1743078116
del-n10000-k100-s46796  10000  100  1800.0017  1403.3261   19.6176   300.7317    0  158.2532   2218    691  2912738165
del-n10000-k100-s46796  10000  100  1800.0015  1038.1164   20.4822   386.9979    0  154.1316   2213    687  3796572042
del-n10000-k100-s46796  10000  100  1800.0017   164.0801    10.681   368.7209    0  146.7886   2193    701   442267643
del-n10000-k100-s46796  10000  100  1800.0014  1259.3641   17.6265   235.2313    0  152.8474   2184    679  2853087184
del-n10000-k100-s46796  10000  100  1800.0016  1566.4904   17.6521   266.3759    0  151.9925   2181    678  3074465870
del-n10000-k100-s46796  10000  100  1800.0017   410.6809   18.9975   271.4891    0  156.2243   2217    729  1816251468
del-n10000-k100-s62397  10000  100  1800.0018   498.1997   19.4678   238.0944    0  144.4732   2280    979  2531716381
del-n10000-k100-s62397  10000  100  1800.0898  1119.8011   13.5534   228.9692    0  140.8167   2254    942   654854111
del-n10000-k100-s62397  10000  100  1800.0003   438.3708   24.5359   307.7586    0  138.4576   2256    930  1218529174
del-n10000-k100-s62397  10000  100  1800.0014   322.7799   16.4986   221.4985    0  136.1407   2253    957  2408007022
del-n10000-k100-s62397  10000  100  1800.0015  1349.0254   20.6472   243.4774    0  142.2314   2262    975   944059131
del-n10000-k100-s62397  10000  100  1800.0015  1595.0267   18.7706   326.5533    0  135.2994   2238    912  2724252265
del-n10000-k100-s62397  10000  100  1800.0979  1668.0972   16.2159   274.1464    0  143.4083   2270    969  1416516285
del-n10000-k100-s62397  10000  100  1800.0384    787.933    9.5045   234.8333    0  135.8669   2247    937  3733907823
del-n10000-k100-s62397  10000  100  1800.0015  1602.1014   24.6923   403.6329    0  139.4925   2252    959  1887795763
del-n10000-k100-s62397  10000  100  1800.0017  1582.6422   15.9328   242.4875    0  140.9991   2213    934  2526862706
 del-n10000-k160-s1986  10000  160  1800.0019   605.2088   31.9201   289.5894    0  235.7742   1833      3  2454987319
 del-n10000-k160-s1986  10000  160   1800.002   779.3289   34.3285   223.6419    0  169.6903   1798      3  2713523922
 del-n10000-k160-s1986  10000  160  1800.0016   1039.509   25.2669   276.5309    0  182.6134   1803      1  1472888280
 del-n10000-k160-s1986  10000  160  1800.0017  1448.9922   33.0306   252.8499    0  236.8281   1798      2   162867829
 del-n10000-k160-s1986  10000  160  1800.0019  1069.5275   39.1264   523.4438    0   275.407   1817      3  3163214089
 del-n10000-k160-s1986  10000  160   1800.002   928.6928   37.1065   382.8689    0  373.3633   1790      1  1537106513
 del-n10000-k160-s1986  10000  160  1800.0003   638.6969   29.2632    239.458    0  154.4565   1829      4   684152001
 del-n10000-k160-s1986  10000  160  1800.0019   925.7968   31.8334   267.7636    0  401.9037   1806      1  3562264098
 del-n10000-k160-s1986  10000  160   1800.002   271.4775   28.0982   259.0006    0  212.1214   1807      8   101818258
 del-n10000-k160-s1986  10000  160  1800.0021   693.1499    22.365   515.0063    0  265.6126   1830      4    37504184
del-n10000-k160-s41175  10000  160  1800.0022  1502.2039   43.9673   404.9911    0  188.6601   1684      5  1805096929
del-n10000-k160-s41175  10000  160   1800.002   616.2373   38.9073   359.4575    0  477.2151   1663      1  1176423168
del-n10000-k160-s41175  10000  160  1800.0019   925.6256    38.525   397.1514    0  342.1005   1662      1  3789476193
del-n10000-k160-s41175  10000  160   1800.002   254.3272   41.7372   262.3979    0  174.9488   1671      7  3095877423
del-n10000-k160-s41175  10000  160  1800.0019  1510.4804    31.964   348.1927    0  155.2218   1654      5  4176554929
del-n10000-k160-s41175  10000  160  1800.0017   720.8429   40.0953   276.8491    0  187.5632   1671      4   276107402
del-n10000-k160-s41175  10000  160  1800.1324   683.3296   29.8734   313.2166    0  292.3096   1694      1  1436975271
del-n10000-k160-s41175  10000  160  1800.1529   426.2216   35.6866   295.1739    0  160.5778   1690      6  1527787541
del-n10000-k160-s41175  10000  160   1800.002   651.0648   32.6654   286.5138    0  260.6491   1706      2  4117127047
del-n10000-k160-s41175  10000  160   1800.002   475.9276   37.0634   314.5549    0  168.6643   1657      9  3798508358
 del-n10000-k160-s7151  10000  160  1800.0019  1184.3003   38.7023   239.3151    0  196.7923   1734      3    45516455
 del-n10000-k160-s7151  10000  160  1800.0017   513.8145   29.7077   272.5114    0  131.5285   1751      6  1285932923
 del-n10000-k160-s7151  10000  160  1800.0019   168.8845   28.0666   296.5175    0  127.1252   1743     11  1622161993
 del-n10000-k160-s7151  10000  160  1800.0333  1038.9986   39.6563   376.1481    0  211.1601   1742      8  2368540644
 del-n10000-k160-s7151  10000  160  1800.0018  1378.6365   42.4742   331.6891    0  180.4848   1751     10  3558700994
 del-n10000-k160-s7151  10000  160   1800.033   806.5143   43.5009   228.1197    0  210.3935   1732      6  1126856953
 del-n10000-k160-s7151  10000  160   1800.002   560.9364   51.1466   408.4805    0  291.4392   1706      6  1422282031
 del-n10000-k160-s7151  10000  160  1800.0019  1268.4079   36.7483   529.0112    0  199.0627   1730     10  3930778543
 del-n10000-k160-s7151  10000  160  1800.0001   346.4368   35.1589   491.3326    0   187.599   1738      8   465643792
 del-n10000-k160-s7151  10000  160  1800.0313    1425.76   32.6765   248.6144    0  192.6094   1714      5  3267183308
 del-n10000-k160-s7725  10000  160  1800.0017   1414.666   27.6996   268.3178    0  165.0805   1922     18  3534175280
 del-n10000-k160-s7725  10000  160  1800.0613   474.7761   31.8024   316.2694    0  172.8222   1931     25  4097089642
 del-n10000-k160-s7725  10000  160  1800.0018   369.3204   33.0842   259.3185    0  133.0838   1926     30  1110451489
 del-n10000-k160-s7725  10000  160  1800.0017  1706.8782   31.0245   210.0711    0  139.3071   1919     17  1209856712
 del-n10000-k160-s7725  10000  160  1800.0019  1274.1599   38.4455   222.7319    0  159.5815   1946     20  1599899792
 del-n10000-k160-s7725  10000  160  1800.0019  1508.2018   30.5052   284.5776    0  158.4982   1915     21  1429021382
